duration1,duration2,temperature,Humidity,Direction,Velocity
595,564,27.3,66.7,0,19.1
570,563,27.3,66.7,0,19.1
596,564,27.3,66.7,0,19.1
596,564,27.2,67,0,19.1
569,563,27.2,67,0,19.1
573,564,27.2,67,0,19.1
596,563,27.2,67,0,19.1
596,566,27.1,67,0,19.1
596,566,27.1,67,0,19.1
570,563,27.3,67.1,0,19.1
572,567,27.3,67.1,0,19.1
570,564,27.2,67.2,0,19.1
596,560,27.2,67.2,0,19.1
570,557,27.2,66.7,0,19.1
595,557,27.2,66.7,0,19.1
570,557,27.3,67.1,0,19.1
595,560,27.3,67.1,0,19.1
570,557,27.2,67.3,0,19.1
596,557,27.2,67.3,0,19.1
576,558,27.2,67,0,19.1
602,557,27.2,67,0,19.1
576,557,27.2,67.1,0,19.1
575,557,27.2,67.1,0,19.1
576,557,27.2,66.8,0,19.1
575,557,27.2,66.8,0,19.1
576,564,27.3,67.1,0,19.1
602,557,27.3,67.1,0,19.1
603,558,27.2,67,0,19.1
602,563,27.2,67,0,19.1
576,564,27.2,67.1,0,19.1
602,563,27.2,67.1,0,19.1
602,564,27.2,67.1,0,19.1
602,564,27.2,67.1,0,19.1
602,564,27.3,67.2,0,19.1
596,563,27.3,67.2,0,19.1
570,563,27.3,67,0,19.1
595,563,27.3,67,0,19.1
596,563,27.3,67.1,0,19.1
595,563,27.3,67.1,0,19.1
596,563,27.2,67.1,0,19.1
572,564,27.2,67.1,0,19.1
570,564,27.3,67.1,0,19.1
596,566,27.3,67.1,0,19.1
596,564,27.2,67.2,0,19.1
595,564,27.2,67.2,0,19.1
570,564,27.2,67,0,19.1
570,584,27.2,67,0,19.1
570,561,27.2,66.9,0,19.1
569,557,27.2,66.9,0,19.1
570,557,27.2,66.9,0,19.1
596,558,27.2,66.9,0,19.1
593,560,27.3,67.1,0,19.1
569,560,27.3,67.1,0,19.1
569,557,27.2,67.2,0,19.1
575,560,27.2,67.2,0,19.1
602,557,27.1,67.3,0,19.1
602,558,27.1,67.3,0,19.1
576,560,27.2,67.2,0,19.1
575,564,27.2,67.2,0,19.1
576,563,27.2,67.3,0,19.1
569,563,27.2,67.3,0,19.1
569,564,27.2,67,0,19.1
572,563,27.2,67,0,19.1
570,564,27.3,67,0,19.1
569,557,27.3,67,0,19.1
596,557,27.2,67.3,0,19.1
595,584,27.2,67.3,0,19.1
570,557,27.1,66.9,0,19.1
569,558,27.1,66.9,0,19.1
570,584,27.2,67.1,0,19.1
596,557,27.2,67.1,0,19.1
596,558,27.2,66.9,0,19.1
572,557,27.2,66.9,0,19.1
570,558,27.2,67,0,19.1
596,558,27.2,67,0,19.1
596,557,27.3,67.1,0,19.1
595,560,27.3,67.1,0,19.1
570,558,27.3,67.1,0,19.1
569,557,27.3,67.1,0,19.1
569,557,27.3,67,0,19.1
569,557,27.3,67,0,19.1
569,561,27.3,67.1,0,19.1
569,557,27.3,67.1,0,19.1
573,557,27.2,67.1,0,19.1
569,561,27.2,67.1,0,19.1
596,558,27.3,67,0,19.1
602,561,27.3,67,0,19.1
576,557,27.3,67.4,0,19.1
602,557,27.3,67.4,0,19.1
576,557,27.2,67,0,19.1
576,560,27.2,67,0,19.1
599,561,27.2,67.2,0,19.1
602,564,27.2,67.2,0,19.1
602,563,27.3,67.3,0,19.1
596,564,27.3,67.3,0,19.1
569,563,27.2,67,0,19.1
596,564,27.2,67,0,19.1
596,590,27.3,67.3,0,19.1
569,566,27.3,67.3,0,19.1
569,563,27.3,67,0,19.1
596,563,27.3,67,0,19.1
572,564,27.3,67.3,0,19.1
595,557,27.3,67.3,0,19.1
570,557,27.3,67.2,0,19.1
570,557,27.3,67.2,0,19.1
596,557,27.3,67.4,0,19.1
596,558,27.3,67.4,0,19.1
595,557,27.3,67.2,0,19.1
576,557,27.3,67.2,0,19.1
603,560,27.3,67.4,0,19.1
602,584,27.3,67.4,0,19.1
576,559,27.2,67.5,0,19.1
575,564,27.2,67.5,0,19.1
602,563,27.2,67.5,0,19.1
596,563,27.2,67.5,0,19.1
570,563,27.2,67.7,0,19.1
596,566,27.2,67.7,0,19.1
570,590,27.3,67.4,0,19.1
596,564,27.3,67.4,0,19.1
596,564,27.3,67.3,0,19.1
572,564,27.3,67.3,0,19.1
569,561,27.2,67.5,0,19.1
569,557,27.2,67.5,0,19.1
596,557,27.3,67.3,0,19.1
569,557,27.3,67.3,0,19.1
596,557,27.2,67.3,0,19.1
602,557,27.2,67.3,0,19.1
576,557,27.3,67.6,0,19.1
575,557,27.3,67.6,0,19.1
576,557,27.3,67.3,0,19.1
602,586,27.3,67.3,0,19.1
576,564,27.3,67,0,19.1
602,564,27.3,67,0,19.1
603,564,27.3,67.3,0,19.1
578,563,27.3,67.3,0,19.1
576,564,27.3,67.2,0,19.1
596,563,27.3,67.2,0,19.1
570,564,27.3,67.2,0,19.1
572,557,27.3,67.2,0,19.1
569,557,27.3,67.4,0,19.1
596,557,27.3,67.4,0,19.1
569,557,27.3,67.3,0,19.1
596,557,27.3,67.3,0,19.1
596,557,27.3,67.7,0,19.1
596,557,27.3,67.7,0,19.1
569,558,27.3,67.2,0,19.1
602,557,27.3,67.2,0,19.1
602,557,27.3,67.4,0,19.1
602,560,27.3,67.4,0,19.1
576,558,27.3,67.3,0,19.1
575,564,27.3,67.3,0,19.1
576,563,27.2,67.3,0,19.1
569,563,27.2,67.3,0,19.1
572,563,27.3,67.6,0,19.1
569,567,27.3,67.6,0,19.1
569,563,27.3,67.5,0,19.1
572,564,27.3,67.5,0,19.1
569,566,27.2,67.5,0,19.1
593,557,27.2,67.5,0,19.1
569,558,27.3,67.5,0,19.1
596,560,27.3,67.5,0,19.1
596,584,27.3,67.6,0,19.1
596,557,27.3,67.6,0,19.1
596,584,27.4,67.3,0,19.1
572,560,27.4,67.3,0,19.1
570,557,27.3,67.6,0,19.1
578,558,27.3,67.6,0,19.1
579,557,27.3,67.6,0,19.1
578,557,27.3,67.6,0,19.1
579,558,27.3,67.5,0,19.1
578,557,27.3,67.5,0,19.1
579,557,27.3,67.7,0,19.1
578,563,27.3,67.7,0,19.1
579,564,27.2,67.8,0,19.1
602,563,27.2,67.8,0,19.1
602,563,27.3,67.7,0,19.1
578,563,27.3,67.7,0,19.1
569,564,27.2,67.5,0,19.1
596,563,27.2,67.5,0,19.1
596,564,27.3,67.3,0,19.1
595,564,27.3,67.3,0,19.1
569,563,27.3,67.9,0,19.1
572,564,27.3,67.9,0,19.1
596,563,27.3,67.7,0,19.1
572,563,27.3,67.7,0,19.1
596,567,27.3,67.8,0,19.1
596,564,27.3,67.8,0,19.1
570,563,27.4,67.5,0,19.1
596,563,27.4,67.5,0,19.1
570,563,27.3,67.8,0,19.1
596,557,27.3,67.8,0,19.1
596,563,27.3,67.7,0,19.1
595,557,27.3,67.7,0,19.1
593,566,27.5,68.7,15,19.1
569,566,27.5,68.7,15,19.1
569,560,27.4,68,15,19.1
596,563,27.4,68,15,19.1
576,560,27.5,68.3,15,19.1
575,584,27.5,68.3,15,19.1
603,561,27.4,68.3,15,19.1
596,566,27.4,68.3,15,19.1
570,566,27.4,68.4,15,19.1
596,560,27.4,68.4,15,19.1
569,560,27.4,68.2,15,19.1
569,584,27.4,68.2,15,19.1
569,560,27.4,68.2,15,19.1
575,561,27.4,68.2,15,19.1
602,560,27.4,68.2,15,19.1
578,560,27.4,68.2,15,19.1
576,584,27.5,68.3,15,19.1
602,566,27.5,68.3,15,19.1
596,567,27.4,68,15,19.1
596,590,27.4,68,15,19.1
596,566,27.3,68.1,15,19.1
593,566,27.3,68.1,15,19.1
570,566,27.5,68.3,15,19.1
569,560,27.5,68.3,15,19.1
570,560,27.5,68.3,15,19.1
569,560,27.5,68.3,15,19.1
570,560,27.5,68.4,15,19.1
576,560,27.5,68.4,15,19.1
602,560,27.4,68.3,15,19.1
602,566,27.4,68.3,15,19.1
603,590,27.5,67.8,15,19.1
602,566,27.5,67.8,15,19.1
599,567,27.4,68.4,15,19.1
596,567,27.4,68.4,15,19.1
593,567,27.4,68.2,15,19.1
596,567,27.4,68.2,15,19.1
570,566,27.4,68.3,15,19.1
569,560,27.4,68.3,15,19.1
569,584,27.4,68.5,15,19.1
596,560,27.4,68.5,15,19.1
593,560,27.4,68.3,15,19.1
602,560,27.4,68.3,15,19.1
576,560,27.4,68.3,15,19.1
602,566,27.4,68.3,15,19.1
570,567,27.5,68.1,15,19.1
575,566,27.5,68.1,15,19.1
596,567,27.4,68.5,15,19.1
569,567,27.4,68.5,15,19.1
570,566,27.4,68.2,15,19.1
569,566,27.4,68.2,15,19.1
570,560,27.4,68.2,15,19.1
569,560,27.4,68.2,15,19.1
570,560,27.5,68.5,15,19.1
569,561,27.5,68.5,15,19.1
570,560,27.4,68.2,15,19.1
596,560,27.4,68.2,15,19.1
596,584,27.4,68.4,15,19.1
602,560,27.4,68.4,15,19.1
576,561,27.4,68.7,15,19.1
575,584,27.4,68.7,15,19.1
575,560,27.4,68.2,15,19.1
575,564,27.4,68.2,15,19.1
576,567,27.4,68.9,15,19.1
595,590,27.4,68.9,15,19.1
570,567,27.4,68.4,15,19.1
569,566,27.4,68.4,15,19.1
569,560,27.5,68.8,15,19.1
569,560,27.5,68.8,15,19.1
569,560,27.5,68.7,15,19.1
569,560,27.5,68.7,15,19.1
596,561,27.4,68.3,15,19.1
602,584,27.4,68.3,15,19.1
576,560,27.5,68.4,15,19.1
602,567,27.5,68.4,15,19.1
576,566,27.5,68.5,15,19.1
576,567,27.5,68.5,15,19.1
570,567,27.5,68.4,15,19.1
569,567,27.5,68.4,15,19.1
570,566,27.4,68.7,15,19.1
596,557,27.4,68.7,15,19.1
570,560,27.5,68.3,15,19.1
569,560,27.5,68.3,15,19.1
569,560,27.5,68.2,15,19.1
575,561,27.5,68.2,15,19.1
576,561,27.5,68.5,15,19.1
602,560,27.5,68.5,15,19.1
602,566,27.5,68.3,15,19.1
602,567,27.5,68.3,15,19.1
576,590,27.4,68.4,15,19.1
596,566,27.4,68.4,15,19.1
569,567,27.5,68.3,15,19.1
569,590,27.5,68.3,15,19.1
570,560,27.4,68.2,15,19.1
569,557,27.4,68.2,15,19.1
569,560,27.5,68.2,15,19.1
593,584,27.5,68.2,15,19.1
570,560,27.4,68.2,15,19.1
592,584,27.4,68.2,15,19.1
576,560,27.5,68.5,15,19.1
575,560,27.5,68.5,15,19.1
599,560,27.4,68.3,15,19.1
575,567,27.4,68.3,15,19.1
576,590,27.5,68.2,15,19.1
596,567,27.5,68.2,15,19.1
596,567,27.5,68.8,15,19.1
596,566,27.5,68.8,15,19.1
596,590,27.4,68.6,15,19.1
569,560,27.4,68.6,15,19.1
570,560,27.4,68.3,15,19.1
569,560,27.4,68.3,15,19.1
602,560,27.4,68.5,15,19.1
599,560,27.4,68.5,15,19.1
602,560,27.4,68.2,15,19.1
575,560,27.4,68.2,15,19.1
599,560,27.4,68.4,15,19.1
569,566,27.4,68.4,15,19.1
569,567,27.4,68.8,15,19.1
596,567,27.4,68.8,15,19.1
569,584,27.5,68.5,15,19.1
596,560,27.5,68.5,15,19.1
596,560,27.5,68.4,15,19.1
596,560,27.5,68.4,15,19.1
569,560,27.4,68.4,15,19.1
575,563,27.4,68.4,15,19.1
576,563,27.5,68.4,15,19.1
601,567,27.5,68.4,15,19.1
602,566,27.5,68.7,15,19.1
575,566,27.5,68.7,15,19.1
602,566,27.4,68.3,15,19.1
596,567,27.4,68.3,15,19.1
570,566,27.4,68.5,15,19.1
595,565,27.4,68.5,15,19.1
572,561,27.4,68.7,15,19.1
595,560,27.4,68.7,15,19.1
570,561,27.4,68.7,15,19.1
596,560,27.4,68.7,15,19.1
576,561,27.5,68.5,15,19.1
578,584,27.5,68.5,15,19.1
576,560,27.4,68.4,15,19.1
602,567,27.4,68.4,15,19.1
576,567,27.4,68.3,15,19.1
595,567,27.4,68.3,15,19.1
593,566,27.5,68.7,15,19.1
569,566,27.5,68.7,15,19.1
596,566,27.4,68.8,15,19.1
569,560,27.4,68.8,15,19.1
593,560,27.5,68.5,15,19.1
569,560,27.5,68.5,15,19.1
570,560,27.5,68.5,15,19.1
595,560,27.5,68.5,15,19.1
570,561,27.4,68.8,15,19.1
599,561,27.4,68.8,15,19.1
603,557,27.5,68.7,15,19.1
575,560,27.5,68.7,15,19.1
602,557,27.5,68.9,15,19.1
575,566,27.5,68.9,15,19.1
599,567,27.5,68.4,15,19.1
569,567,27.5,68.4,15,19.1
593,564,27.5,68.6,15,19.1
596,567,27.5,68.6,15,19.1
570,567,27.4,68.9,15,19.1
569,560,27.4,68.9,15,19.1
569,560,27.4,68.3,15,19.1
570,557,27.4,68.3,15,19.1
576,560,27.5,68.9,15,19.1
575,561,27.5,68.9,15,19.1
575,560,27.4,69,15,19.1
602,560,27.4,69,15,19.1
575,567,27.5,68.5,15,19.1
602,566,27.5,68.5,15,19.1
579,567,27.5,68.3,15,19.1
596,566,27.5,68.3,15,19.1
596,567,27.5,68.2,15,19.1
572,566,27.5,68.2,15,19.1
596,560,27.5,68.4,15,19.1
572,560,27.5,68.4,15,19.1
596,560,27.5,68.9,15,19.1
596,560,27.5,68.9,15,19.1
596,560,27.5,68.4,15,19.1
578,560,27.5,68.4,15,19.1
579,560,27.5,68.5,15,19.1
602,560,27.5,68.5,15,19.1
602,560,27.4,68.7,15,19.1
575,566,27.4,68.7,15,19.1
602,566,27.5,68.9,15,19.1
602,567,27.5,68.9,15,19.1
576,566,27.5,68.4,15,19.1
595,566,27.5,68.4,15,19.1
570,566,27.5,68.6,15,19.1
593,567,27.5,68.6,15,19.1
570,560,27.4,68.4,15,19.1
596,560,27.4,68.4,15,19.1
596,560,27.5,68.9,15,19.1
596,560,27.5,68.9,15,19.1
576,560,27.5,68.8,15,19.1
602,560,27.5,68.8,15,19.1
602,560,27.4,68.6,15,19.1
575,560,27.4,68.6,15,19.1
576,566,27.5,68.6,15,19.1
575,566,27.5,68.6,15,19.1
596,566,27.4,68.9,15,19.1
596,566,27.4,68.9,15,19.1
593,566,27.5,68.6,15,19.1
596,567,27.5,68.6,15,19.1
570,566,27.4,68.6,15,19.1
569,567,27.4,68.6,15,19.1
593,566,27.5,68.7,15,19.1
569,567,27.5,68.7,15,19.1
570,566,27.5,68.8,15,19.1
596,566,27.5,68.8,15,19.1
569,566,27.5,68.9,15,19.1
569,566,27.5,68.9,15,19.1
569,566,27.5,68.6,15,19.1
569,561,27.5,68.6,15,19.1
569,560,27.5,69,15,19.1
595,560,27.5,69,15,19.1
570,561,27.5,68.6,15,19.1
593,560,27.5,68.6,15,19.1
569,560,27.5,68.9,15,19.1
569,560,27.5,68.9,15,19.1
570,560,27.5,68.9,15,19.1
596,557,27.5,68.9,15,19.1
570,584,27.5,68.8,15,19.1
569,560,27.5,68.8,15,19.1
593,561,27.5,69.1,15,19.1
569,560,27.5,69.1,15,19.1
593,560,27.5,68.4,15,19.1
575,560,27.5,68.4,15,19.1
576,560,27.5,68.9,15,19.1
575,560,27.5,68.9,15,19.1
576,558,27.5,68.8,15,19.1
575,560,27.5,68.8,15,19.1
576,567,27.4,69.2,15,19.1
602,566,27.4,69.2,15,19.1
576,566,27.5,68.9,15,19.1
602,567,27.5,68.9,15,19.1
576,567,27.5,69.2,15,19.1
596,567,27.5,69.2,15,19.1
598,567,27.4,68.8,15,19.1
596,566,27.4,68.8,15,19.1
593,567,27.5,68.9,15,19.1
593,566,27.5,68.9,15,19.1
569,566,27.5,69.2,15,19.1
569,567,27.5,69.2,15,19.1
569,566,27.4,68.9,15,19.1
569,591,27.4,68.9,15,19.1
593,566,27.5,68.7,15,19.1
569,567,27.5,68.7,15,19.1
570,567,27.5,68.7,15,19.1
569,564,27.5,68.7,15,19.1
570,590,27.5,69.1,15,19.1
595,567,27.5,69.1,15,19.1
593,566,27.5,68.8,15,19.1
593,566,27.5,68.8,15,19.1
593,567,27.5,68.8,15,19.1
595,566,27.5,68.8,15,19.1
596,567,27.5,68.8,15,19.1
593,567,27.5,68.8,15,19.1
569,561,27.5,69,15,19.1
569,560,27.5,69,15,19.1
570,560,27.5,68.8,15,19.1
596,560,27.5,68.8,15,19.1
593,560,27.4,68.9,15,19.1
596,560,27.4,68.9,15,19.1
569,560,27.5,68.6,15,19.1
575,584,27.5,68.6,15,19.1
596,560,27.4,68.9,15,19.1
599,560,27.4,68.9,15,19.1
576,560,27.5,68.9,15,19.1
576,560,27.5,68.9,15,19.1
576,560,27.5,69.1,15,19.1
602,560,27.5,69.1,15,19.1
599,560,27.5,68.8,15,19.1
602,560,27.5,68.8,15,19.1
576,560,27.5,69.1,15,19.1
602,560,27.5,69.1,15,19.1
602,560,27.5,69.2,15,19.1
575,560,27.5,69.2,15,19.1
576,566,27.5,68.9,15,19.1
575,566,27.5,68.9,15,19.1
602,564,27.4,69.2,15,19.1
575,567,27.4,69.2,15,19.1
576,566,27.4,68.9,15,19.1
595,564,27.4,68.9,15,19.1
593,566,27.5,68.9,15,19.1
595,566,27.5,68.9,15,19.1
570,567,27.4,68.9,15,19.1
596,566,27.4,68.9,15,19.1
573,567,27.5,69.3,15,19.1
595,566,27.5,69.3,15,19.1
569,567,27.5,69.1,15,19.1
596,567,27.5,69.1,15,19.1
569,590,27.5,69,15,19.1
569,567,27.5,69,15,19.1
596,590,27.4,69.2,15,19.1
596,566,27.4,69.2,15,19.1
569,566,27.5,69.2,15,19.1
595,567,27.5,69.2,15,19.1
596,566,27.5,69.4,15,19.1
569,566,27.5,69.4,15,19.1
596,566,27.4,69.1,15,19.1
572,590,27.4,69.1,15,19.1
569,567,27.5,69.2,15,19.1
569,560,27.5,69.2,15,19.1
596,560,27.4,69.1,15,19.1
569,560,27.4,69.1,15,19.1
569,561,27.5,69.1,15,19.1
593,560,27.5,69.1,15,19.1
593,560,27.5,69.2,15,19.1
569,560,27.5,69.2,15,19.1
593,560,27.4,68.9,15,19.1
593,560,27.4,68.9,15,19.1
569,560,27.5,69.5,15,19.1
569,560,27.5,69.5,15,19.1
569,560,27.4,69,15,19.1
596,560,27.4,69,15,19.1
570,560,27.5,69.1,15,19.1
595,560,27.5,69.1,15,19.1
596,560,27.4,69,15,19.1
572,584,27.4,69,15,19.1
596,560,27.5,69.2,15,19.1
596,560,27.5,69.2,15,19.1
593,584,27.4,68.9,15,19.1
596,561,27.4,68.9,15,19.1
570,560,27.5,69.1,15,19.1
596,560,27.5,69.1,15,19.1
570,561,27.5,69.3,15,19.1
593,560,27.5,69.3,15,19.1
570,560,27.4,69,15,19.1
569,560,27.4,69,15,19.1
569,560,27.4,69.1,15,19.1
602,560,27.4,69.1,15,19.1
602,560,27.4,69.4,15,19.1
602,560,27.4,69.4,15,19.1
600,560,27.4,69.1,15,19.1
575,560,27.4,69.1,15,19.1
576,560,27.5,69.1,15,19.1
575,560,27.5,69.1,15,19.1
602,584,27.5,69.1,15,19.1
575,560,27.5,69.1,15,19.1
599,560,27.4,69.2,15,19.1
575,560,27.4,69.2,15,19.1
576,566,27.4,69,15,19.1
602,566,27.4,69,15,19.1
576,566,27.5,69.1,15,19.1
578,567,27.5,69.1,15,19.1
576,567,27.4,69.3,15,19.1
576,566,27.4,69.3,15,19.1
575,567,27.4,69.1,15,19.1
596,566,27.4,69.1,15,19.1
596,566,27.4,69.3,15,19.1
596,567,27.4,69.3,15,19.1
570,566,27.5,69.3,15,19.1
569,566,27.5,69.3,15,19.1
570,567,27.5,69.4,15,19.1
593,566,27.5,69.4,15,19.1
593,566,27.4,69.2,15,19.1
569,566,27.4,69.2,15,19.1
593,564,27.5,69.1,15,19.1
569,566,27.5,69.1,15,19.1
593,567,27.5,69,15,19.1
593,566,27.5,69,15,19.1
596,566,27.4,69.7,15,19.1
596,566,27.4,69.7,15,19.1
593,567,27.4,69.3,15,19.1
569,567,27.4,69.3,15,19.1
596,590,27.4,69.5,15,19.1
596,566,27.4,69.5,15,19.1
570,566,27.4,69.3,15,19.1
595,590,27.4,69.3,15,19.1
569,566,27.5,69.3,15,19.1
569,566,27.5,69.3,15,19.1
593,563,27.5,69.5,15,19.1
575,566,27.5,69.5,15,19.1
570,567,27.5,69.2,15,19.1
569,566,27.5,69.2,15,19.1
596,567,27.5,69.3,15,19.1
569,567,27.5,69.3,15,19.1
570,566,27.4,69.2,15,19.1
569,566,27.4,69.2,15,19.1
570,566,27.5,69.7,15,19.1
596,566,27.5,69.7,15,19.1
569,566,27.5,69.6,15,19.1
596,590,27.5,69.6,15,19.1
570,567,27.5,69.3,15,19.1
596,567,27.5,69.3,15,19.1
596,567,27.5,69.2,15,19.1
596,590,27.5,69.2,15,19.1
569,567,27.4,69.3,15,19.1
570,567,27.4,69.3,15,19.1
569,566,27.4,69.2,15,19.1
569,567,27.4,69.2,15,19.1
593,566,27.5,69.3,15,19.1
569,566,27.5,69.3,15,19.1
569,566,27.5,69.2,15,19.1
595,567,27.5,69.2,15,19.1
569,566,27.5,69.3,15,19.1
569,566,27.5,69.3,15,19.1
570,566,27.4,69.1,15,19.1
596,566,27.4,69.1,15,19.1
569,566,27.4,69.5,15,19.1
569,567,27.4,69.5,15,19.1
570,566,27.4,69.3,15,19.1
596,569,27.4,69.3,15,19.1
569,566,27.5,69.3,15,19.1
596,567,27.5,69.3,15,19.1
570,567,27.5,69.2,15,19.1
596,567,27.5,69.2,15,19.1
593,567,27.5,69.4,15,19.1
596,567,27.5,69.4,15,19.1
569,566,27.5,69.4,15,19.1
569,567,27.5,69.4,15,19.1
596,567,27.5,69.3,15,19.1
593,566,27.5,69.3,15,19.1
569,566,27.4,69.5,15,19.1
569,566,27.4,69.5,15,19.1
569,567,27.4,69.3,15,19.1
593,566,27.4,69.3,15,19.1
569,566,27.5,69.4,15,19.1
593,566,27.5,69.4,15,19.1
593,567,27.5,69.5,15,19.1
596,566,27.5,69.5,15,19.1
593,566,27.4,69.2,15,19.1
569,567,27.4,69.2,15,19.1
593,567,27.5,69.5,15,19.1
569,590,27.5,69.5,15,19.1
570,566,27.4,69.3,15,19.1
595,566,27.4,69.3,15,19.1
593,567,27.5,69.2,15,19.1
569,566,27.5,69.2,15,19.1
570,566,27.5,69.6,15,19.1
569,567,27.5,69.6,15,19.1
596,566,27.5,69.5,15,19.1
569,566,27.5,69.5,15,19.1
593,566,27.5,69.3,15,19.1
575,566,27.5,69.3,15,19.1
570,567,27.5,69.5,15,19.1
602,567,27.5,69.5,15,19.1
602,566,27.5,69.4,15,19.1
602,567,27.5,69.4,15,19.1
576,567,27.5,69.5,15,19.1
601,584,27.5,69.5,15,19.1
602,560,27.5,69.2,15,19.1
602,560,27.5,69.2,15,19.1
602,560,27.5,69.2,15,19.1
602,567,27.5,69.2,15,19.1
602,566,27.4,69.4,15,19.1
601,560,27.4,69.4,15,19.1
576,567,27.4,69.3,15,19.1
599,567,27.4,69.3,15,19.1
602,566,27.5,69.8,15,19.1
578,566,27.5,69.8,15,19.1
576,567,27.5,69.4,15,19.1
575,566,27.5,69.4,15,19.1
602,566,27.4,69.4,15,19.1
602,590,27.4,69.4,15,19.1
599,566,27.5,69.9,15,19.1
576,567,27.5,69.9,15,19.1
599,566,27.4,69.7,15,19.1
575,566,27.4,69.7,15,19.1
575,566,27.4,69.6,15,19.1
602,567,27.4,69.6,15,19.1
576,566,27.4,69.7,15,19.1
575,566,27.4,69.7,15,19.1
576,566,27.5,69.6,15,19.1
602,566,27.5,69.6,15,19.1
575,566,27.4,69.5,15,19.1
575,566,27.4,69.5,15,19.1
569,566,27.4,69.2,15,19.1
569,566,27.4,69.2,15,19.1
569,567,27.4,69.7,15,19.1
569,567,27.4,69.7,15,19.1
593,567,27.4,69.6,15,19.1
569,567,27.4,69.6,15,19.1
570,563,27.4,69.2,15,19.1
595,567,27.4,69.2,15,19.1
596,590,27.4,69.5,15,19.1
569,566,27.4,69.5,15,19.1
596,567,27.5,69.3,15,19.1
596,566,27.5,69.3,15,19.1
596,566,27.5,69.7,15,19.1
595,567,27.5,69.7,15,19.1
569,566,27.4,69.6,15,19.1
569,566,27.4,69.6,15,19.1
596,566,27.4,69.7,15,19.1
572,566,27.4,69.7,15,19.1
570,566,27.5,69.9,15,19.1
569,566,27.5,69.9,15,19.1
596,566,27.4,69.3,15,19.1
572,566,27.4,69.3,15,19.1
570,566,27.4,69.4,15,19.1
593,567,27.4,69.4,15,19.1
570,566,27.4,69.4,15,19.1
569,566,27.4,69.4,15,19.1
596,566,27.4,69.4,15,19.1
595,567,27.4,69.4,15,19.1
572,566,27.5,69.6,15,19.1
572,563,27.5,69.6,15,19.1
572,566,27.4,69.8,15,19.1
595,566,27.4,69.8,15,19.1
570,564,27.4,69.4,15,19.1
572,566,27.4,69.4,15,19.1
570,566,27.5,69.6,15,19.1
596,563,27.5,69.6,15,19.1
596,567,27.5,69.6,15,19.1
572,567,27.5,69.6,15,19.1
596,567,27.4,69.7,15,19.1
596,566,27.4,69.7,15,19.1
596,566,27.5,69.9,15,19.1
578,566,27.5,69.9,15,19.1
596,566,27.5,69.6,15,19.1
578,566,27.5,69.6,15,19.1
569,566,27.4,69.9,15,19.1
596,590,27.4,69.9,15,19.1
569,566,27.5,69.8,15,19.1
569,566,27.5,69.8,15,19.1
570,563,27.5,69.6,15,19.1
569,566,27.5,69.6,15,19.1
569,566,27.4,70,15,19.1
592,590,27.4,70,15,19.1
593,566,27.5,69.7,15,19.1
569,566,27.5,69.7,15,19.1
596,566,27.4,69.7,15,19.1
595,566,27.4,69.7,15,19.1
596,567,27.4,69.7,15,19.1
575,566,27.4,69.7,15,19.1
570,566,27.4,70,15,19.1
596,566,27.4,70,15,19.1
570,567,27.5,69.6,15,19.1
593,567,27.5,69.6,15,19.1
570,563,27.4,69.4,15,19.1
595,566,27.4,69.4,15,19.1
570,566,27.4,69.6,15,19.1
569,590,27.4,69.6,15,19.1
570,590,27.4,69.4,15,19.1
569,567,27.4,69.4,15,19.1
570,590,27.4,69.7,15,19.1
572,567,27.4,69.7,15,19.1
569,566,27.5,69.4,15,19.1
592,566,27.5,69.4,15,19.1
570,566,27.4,70,15,19.1
569,567,27.4,70,15,19.1
570,566,27.5,69.5,15,19.1
595,566,27.5,69.5,15,19.1
570,566,27.5,69.4,15,19.1
593,567,27.5,69.4,15,19.1
593,567,27.4,69.5,15,19.1
596,566,27.4,69.5,15,19.1
570,566,27.5,69.9,15,19.1
569,566,27.5,69.9,15,19.1
593,566,27.4,69.7,15,19.1
595,566,27.4,69.7,15,19.1
570,566,27.5,69.5,15,19.1
602,566,27.5,69.5,15,19.1
576,567,27.5,69.5,15,19.1
602,562,27.5,69.5,15,19.1
602,560,27.5,69.9,15,19.1
602,560,27.5,69.9,15,19.1
576,561,27.4,69.6,15,19.1
575,567,27.4,69.6,15,19.1
576,587,27.5,69.6,15,19.1
602,560,27.5,69.6,15,19.1
575,566,27.5,69.6,15,19.1
599,560,27.5,69.6,15,19.1
576,567,27.5,69.9,15,19.1
599,560,27.5,69.9,15,19.1
600,584,27.5,69.7,15,19.1
575,560,27.5,69.7,15,19.1
576,560,27.5,69.5,15,19.1
575,584,27.5,69.5,15,19.1
576,560,27.5,69.8,15,19.1
602,560,27.5,69.8,15,19.1
599,560,27.4,69.8,15,19.1
600,584,27.4,69.8,15,19.1
593,584,27.5,69.6,15,19.1
593,560,27.5,69.6,15,19.1
570,560,27.5,69.6,15,19.1
569,560,27.5,69.6,15,19.1
569,560,27.5,69.6,15,19.1
595,560,27.5,69.6,15,19.1
593,560,27.5,69.6,15,19.1
595,560,27.5,69.6,15,19.1
569,560,27.5,69.7,15,19.1
572,560,27.5,69.7,15,19.1
596,584,27.4,70,15,19.1
596,560,27.4,70,15,19.1
593,560,27.4,69.9,15,19.1
569,560,27.4,69.9,15,19.1
570,560,27.5,69.7,15,19.1
569,560,27.5,69.7,15,19.1
